case_id,sku,sku_name,category,supplier,supplier_name,platform,language,region,amount,date,similarity,same_item,defect_tags,defect_description,consistency,outcome,mode
RG-000788,AMZ-P21492,Toys · P21492,饰品配件,S6,海贸乱发(劣),Amazon,en,US,9.34,2025-08-21,0.649,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000789,AMZ-P20206,Clothing · P20206,服饰鞋包,S7,锐捷制造,Amazon,en,US,52.54,2025-10-16,0.91,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000790,AMZ-P22347,Clothing · P22347,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,109.25,2025-10-15,0.66,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000791,AMZ-P21158,Electronics · P21158,3C数码,S6,海贸乱发(劣),Amazon,en,US,53.74,2026-05-18,0.91,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000792,AMZ-P23934,Books · P23934,饰品配件,S6,海贸乱发(劣),Amazon,en,US,66.81,2026-01-07,0.866,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000793,AMZ-P20201,Home · P20201,小家电,S6,海贸乱发(劣),Amazon,en,US,75.72,2025-03-28,0.879,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000794,AMZ-P20253,Books · P20253,饰品配件,S6,海贸乱发(劣),Amazon,en,US,119.54,2025-07-21,0.894,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000795,AMZ-P22235,Electronics · P22235,3C数码,S6,海贸乱发(劣),Amazon,en,US,169.36,2025-06-29,0.885,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000796,AMZ-P22002,Books · P22002,饰品配件,S6,海贸乱发(劣),Amazon,en,US,667.34,2026-01-07,0.883,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000797,AMZ-P20244,Electronics · P20244,3C数码,S6,海贸乱发(劣),Amazon,en,US,98.93,2025-12-13,0.868,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000798,AMZ-P21518,Electronics · P21518,3C数码,S6,海贸乱发(劣),Amazon,en,US,225.63,2025-10-04,0.613,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000799,AMZ-P23739,Books · P23739,饰品配件,S3,鑫源电子(劣),Amazon,en,US,236.35,2026-08-06,0.884,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000800,AMZ-P20583,Clothing · P20583,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,182.68,2025-11-20,0.66,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000801,AMZ-P23945,Home · P23945,小家电,S7,锐捷制造,Amazon,en,US,104.51,2025-01-25,0.873,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000802,AMZ-P23413,Clothing · P23413,服饰鞋包,S3,鑫源电子(劣),Amazon,en,US,168.92,2026-01-17,0.854,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000803,AMZ-P21772,Clothing · P21772,服饰鞋包,S3,鑫源电子(劣),Amazon,en,US,208.15,2025-06-15,0.903,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000804,AMZ-P21140,Home · P21140,小家电,S6,海贸乱发(劣),Amazon,en,US,92.48,2025-06-10,0.871,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000805,AMZ-P22196,Books · P22196,饰品配件,S3,鑫源电子(劣),Amazon,en,US,51.79,2025-03-30,0.864,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000806,AMZ-P23227,Electronics · P23227,3C数码,S6,海贸乱发(劣),Amazon,en,US,52.73,2025-10-31,0.843,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000807,AMZ-P22439,Toys · P22439,饰品配件,S3,鑫源电子(劣),Amazon,en,US,117.75,2025-12-19,0.877,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000808,AMZ-P23093,Toys · P23093,饰品配件,S6,海贸乱发(劣),Amazon,en,US,100.1,2025-09-16,0.853,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000809,AMZ-P22189,Electronics · P22189,3C数码,S6,海贸乱发(劣),Amazon,en,US,142.25,2026-03-02,0.835,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000810,AMZ-P21867,Clothing · P21867,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,80.66,2025-01-04,0.671,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000811,AMZ-P20229,Clothing · P20229,服饰鞋包,S3,鑫源电子(劣),Amazon,en,US,23.41,2025-05-13,0.876,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000812,AMZ-P22490,Beauty · P22490,饰品配件,S7,锐捷制造,Amazon,en,US,56.97,2026-03-19,0.925,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000813,AMZ-P22702,Home · P22702,小家电,S6,海贸乱发(劣),Amazon,en,US,49.55,2026-05-25,0.627,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000814,AMZ-P21402,Beauty · P21402,饰品配件,S3,鑫源电子(劣),Amazon,en,US,247.72,2026-06-29,0.878,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000815,AMZ-P20334,Home · P20334,小家电,S6,海贸乱发(劣),Amazon,en,US,79.48,2026-05-23,0.831,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000816,AMZ-P23447,Clothing · P23447,服饰鞋包,S3,鑫源电子(劣),Amazon,en,US,207.72,2025-03-31,0.867,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000817,AMZ-P23272,Electronics · P23272,3C数码,S6,海贸乱发(劣),Amazon,en,US,58.71,2025-09-28,0.847,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000818,AMZ-P20670,Toys · P20670,饰品配件,S7,锐捷制造,Amazon,en,US,185.33,2026-07-28,0.909,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,输,dataset
RG-000819,AMZ-P23218,Electronics · P23218,3C数码,S6,海贸乱发(劣),Amazon,en,US,46.63,2026-05-03,0.843,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000820,AMZ-P23299,Home · P23299,小家电,S7,锐捷制造,Amazon,en,US,129.4,2025-10-29,0.899,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000821,AMZ-P21248,Clothing · P21248,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,175.94,2026-07-25,0.823,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000822,AMZ-P23902,Sports · P23902,服饰鞋包,S3,鑫源电子(劣),Amazon,en,US,310.89,2025-02-04,0.885,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000823,AMZ-P22958,Electronics · P22958,3C数码,S6,海贸乱发(劣),Amazon,en,US,382.62,2025-03-16,0.889,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000824,AMZ-P23445,Home · P23445,小家电,S7,锐捷制造,Amazon,en,US,28.68,2025-07-17,0.903,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000825,AMZ-P22632,Clothing · P22632,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,173.67,2025-01-11,0.848,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000826,AMZ-P23763,Clothing · P23763,服饰鞋包,S3,鑫源电子(劣),Amazon,en,US,218.47,2025-02-03,0.886,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000827,AMZ-P21298,Clothing · P21298,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,31.16,2025-03-31,0.898,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000828,AMZ-P23630,Home · P23630,小家电,S3,鑫源电子(劣),Amazon,en,US,53.28,2026-02-19,0.878,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000829,AMZ-P22251,Sports · P22251,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,32.47,2026-05-15,0.663,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000830,AMZ-P21120,Clothing · P21120,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,122.72,2025-04-06,0.655,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000831,AMZ-P20159,Books · P20159,饰品配件,S7,锐捷制造,Amazon,en,US,156.51,2026-05-21,0.893,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000832,AMZ-P22703,Toys · P22703,饰品配件,S3,鑫源电子(劣),Amazon,en,US,168.15,2026-03-21,0.909,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000833,AMZ-P21694,Books · P21694,饰品配件,S6,海贸乱发(劣),Amazon,en,US,140.31,2025-08-16,0.631,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000834,AMZ-P21825,Books · P21825,饰品配件,S3,鑫源电子(劣),Amazon,en,US,15.4,2025-11-18,0.887,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000835,AMZ-P23368,Sports · P23368,服饰鞋包,S7,锐捷制造,Amazon,en,US,98.8,2025-07-07,0.883,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,输,dataset
RG-000836,AMZ-P20673,Home · P20673,小家电,S6,海贸乱发(劣),Amazon,en,US,45.31,2025-07-08,0.858,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000837,AMZ-P20560,Beauty · P20560,饰品配件,S3,鑫源电子(劣),Amazon,en,US,74.38,2026-06-11,0.863,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000838,AMZ-P22907,Home · P22907,小家电,S6,海贸乱发(劣),Amazon,en,US,207.22,2026-01-18,0.863,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000839,AMZ-P21081,Electronics · P21081,3C数码,S7,锐捷制造,Amazon,en,US,127.8,2026-04-07,0.92,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000840,AMZ-P20105,Clothing · P20105,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,40.66,2026-05-01,0.647,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000841,AMZ-P20617,Clothing · P20617,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,374.16,2026-07-12,0.646,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000842,AMZ-P23873,Toys · P23873,饰品配件,S3,鑫源电子(劣),Amazon,en,US,44.55,2025-04-14,0.9,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000843,AMZ-P22906,Beauty · P22906,饰品配件,S7,锐捷制造,Amazon,en,US,526.3,2026-04-17,0.931,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000844,AMZ-P20708,Clothing · P20708,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,63.5,2025-03-22,0.658,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000845,AMZ-P22258,Toys · P22258,饰品配件,S3,鑫源电子(劣),Amazon,en,US,33.88,2026-05-29,0.892,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000846,AMZ-P20687,Beauty · P20687,饰品配件,S6,海贸乱发(劣),Amazon,en,US,66.3,2026-04-04,0.627,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000847,AMZ-P20915,Clothing · P20915,服饰鞋包,S7,锐捷制造,Amazon,en,US,75.39,2025-02-11,0.903,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000848,AMZ-P22976,Home · P22976,小家电,S6,海贸乱发(劣),Amazon,en,US,204.28,2025-01-27,0.825,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000849,AMZ-P23175,Clothing · P23175,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,93.71,2025-05-08,0.622,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000850,AMZ-P20264,Clothing · P20264,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,37.0,2025-04-19,0.656,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000851,AMZ-P20078,Beauty · P20078,饰品配件,S6,海贸乱发(劣),Amazon,en,US,80.92,2025-11-14,0.64,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000852,AMZ-P23596,Sports · P23596,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,39.56,2026-05-09,0.869,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000853,AMZ-P20857,Toys · P20857,饰品配件,S6,海贸乱发(劣),Amazon,en,US,170.03,2025-08-29,0.641,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000854,AMZ-P20928,Beauty · P20928,饰品配件,S7,锐捷制造,Amazon,en,US,120.99,2026-07-27,0.935,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,输,dataset
RG-000855,AMZ-P21232,Home · P21232,小家电,S6,海贸乱发(劣),Amazon,en,US,119.56,2025-01-10,0.914,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000856,AMZ-P23563,Beauty · P23563,饰品配件,S6,海贸乱发(劣),Amazon,en,US,910.77,2025-08-14,0.843,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000857,AMZ-P21737,Electronics · P21737,3C数码,S7,锐捷制造,Amazon,en,US,557.09,2025-09-27,0.906,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000858,AMZ-P22315,Home · P22315,小家电,S3,鑫源电子(劣),Amazon,en,US,1211.94,2025-03-02,0.852,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000859,AMZ-P20614,Toys · P20614,饰品配件,S7,锐捷制造,Amazon,en,US,33.36,2026-07-03,0.869,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000860,AMZ-P20415,Home · P20415,小家电,S7,锐捷制造,Amazon,en,US,298.66,2025-08-29,0.937,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000861,AMZ-P20589,Home · P20589,小家电,S3,鑫源电子(劣),Amazon,en,US,253.89,2025-07-05,0.88,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000862,AMZ-P21638,Home · P21638,小家电,S6,海贸乱发(劣),Amazon,en,US,271.16,2025-02-25,0.887,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000863,AMZ-P21855,Home · P21855,小家电,S6,海贸乱发(劣),Amazon,en,US,28.13,2025-04-03,0.826,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000864,AMZ-P20483,Home · P20483,小家电,S3,鑫源电子(劣),Amazon,en,US,110.39,2025-01-06,0.856,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000865,AMZ-P20314,Electronics · P20314,3C数码,S3,鑫源电子(劣),Amazon,en,US,25.95,2026-01-17,0.864,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000866,AMZ-P20921,Electronics · P20921,3C数码,S6,海贸乱发(劣),Amazon,en,US,34.82,2026-07-16,0.825,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000867,AMZ-P21163,Clothing · P21163,服饰鞋包,S7,锐捷制造,Amazon,en,US,48.88,2026-06-18,0.88,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000868,AMZ-P20316,Beauty · P20316,饰品配件,S3,鑫源电子(劣),Amazon,en,US,369.98,2025-10-29,0.892,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000869,AMZ-P21112,Electronics · P21112,3C数码,S6,海贸乱发(劣),Amazon,en,US,39.68,2025-07-01,0.828,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000870,AMZ-P20073,Clothing · P20073,服饰鞋包,S7,锐捷制造,Amazon,en,US,71.42,2025-05-11,0.934,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000871,AMZ-P21345,Toys · P21345,饰品配件,S7,锐捷制造,Amazon,en,US,134.93,2025-10-29,0.917,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000872,AMZ-P21912,Electronics · P21912,3C数码,S3,鑫源电子(劣),Amazon,en,US,27.66,2025-11-13,0.882,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000873,AMZ-P22651,Home · P22651,小家电,S3,鑫源电子(劣),Amazon,en,US,65.14,2026-04-16,0.884,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000874,AMZ-P22597,Home · P22597,小家电,S7,锐捷制造,Amazon,en,US,62.53,2025-02-11,0.883,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000875,AMZ-P20357,Electronics · P20357,3C数码,S7,锐捷制造,Amazon,en,US,192.06,2025-04-30,0.891,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000876,AMZ-P22563,Clothing · P22563,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,44.31,2026-02-27,0.9,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000877,AMZ-P21442,Clothing · P21442,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,289.53,2026-06-04,0.666,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
